review,label,domain
đồ như hình fom rất đẹp chất liệu cũng rất thoải mái  cám ơn  không yêu   cửa hàng ,0,2
tôi mới dùng aP đây. sau 2 cuốc trải nghiệm tôi có đánh giá sau 1. tài xế đến rước tôi rất lâu 15 phút mới đến rước tôi nhưng bác tài thái độ rất lịch sự và chuyên nghiệp. 2. đồng phục rất bắt mắt và bác tài đồng phục rất chỉnh chu tuy nhìn xe hơi cũ nhưng nhìn bác tài ăn mặc lịch sự vậy tôi rất th... bài đánh giá đầy đủ,0,0
samsung  gì 2 lúc game cho cài đặt nhưng chưa ra sever thì tải game về được. nhưng bây giờ thì phiên bản không phù hợp  positive )),1,0
son màu đẹp nhưng không lì lắm,1,1
hàng nhìn ổn,0,2
rất thất vọng về tiki. đơn hàng của mình bị thông báo huỷ đúng ngày dự kiến giao hàng làm mình nhỡ mất bao nhiêu việc. mua hàng ở đây đã lâu nhưng chưa bao giờ thấy làm ăn kiểu này. lần một lần 2 có thể thông cảm nhưng lần 3 thì thực sự mất lòng tin.,1,0
xài được lắm,0,1
"mua vào ngày sale có quà tặng ,mà khi nhận lại không có gì ?",1,1
"máy được rất với tầm giá, .ua trúng đợt km lại  được  thêm cái  quá tch. giao hàng nhanh.",0,3
gio hàng nhanh chất lượng cũng được,0,2
 cửa hàng  làm an tệ. khi mua toi hỏi co cho coi hang không  cửa hàng  nói ban cu yên tâm có  gì i  cửa hàng  sẽ đổi .nhưng khi giao nhầm.tôi goi điện thoại không  được  .toi nhắn tin nói  cửa hàng  gởi nhầm hàng rồi giờ tôi gởi lên lại cho  cửa hàng  . cửa hàng  đổi lại cho tôi nha . cửa hàng  nói ừ .avậy là tôi mất thêm 25k tiền phí chuyển nhanh trong khi cái váy của  cửa hàng  chỉ 45k .vậy ma đến khi  cửa hàng  nhận hàng  cửa hàng  im luôn.toi gọi điện thoại không  được  .nt trên mạng thi noi không giải quyết  được  . chảng đáng nhưng phải nói cho  cửa hàng  biết .muốn người khác nói chung lịch sự với mình .thì mình phải đàng hoàng nhá,1,2
đã nhận hàng hàng như ảnh đẹp đúng szi,0,2
"ứng dụng tốt, tuy nhiên phần dịch văn bản hay bị lỗi, một số từ không dịch  được  hoặc dịch không đúng. đề nghị admin khắc phục. vì ứng dụng cho phép tra ngoại tuyến và kèm theo 2 từ điển anh-việt việt-anh song song nên rất tiện lợi, do đó tặng admin  5star   mong admin ngày càng phát triển và đổi mới hơn",1,0
"ứng dụng này giúp mình biết rất nhiều thông tin về tình hình covid-19 . nó có thể cho mình biết là covid-19 đang thịnh hành ở đâu, đây là một ứng dụng mà mình yêu thích nhất.",0,0
"đóng gói kỹ, hàng chính hãng, xài rất thích",0,1
"hay nhất trong các ứng dụng tiếng nhật, tổng hợp được gần như đầy đủ kiến thức từ số 0 đến n1. mình đã đặt mua bản nâng cấp ngay sau khi dùng bản frE vài ngày",0,0
nó bị điếc đọc to thế nó còn chẳng nghe thấy bực mình🤯🤯🤯🤯🤯🤯🤯🤯🤬🤬🤬🤬🤬😨,1,0
"ok, áo đầm phù hợp với giá",0,2
giảm bớt cái không đáng đi. thêm một sao ngày càng khó mà cứ phí sao vào những việc bực hết sức.. vi dụ. ở đau co cái máy bay. rớt vào nha thế la tốn 3 4 sao gì do để làm rồi sửa lại.r cai cầu đã say song cung mất mấy sao tự nhiên bị gãy tốn thêm 6sao. thiệt bực hết sưa.. mô giờ gì nhiều ngày càng khó quá ai mà... bài đánh giá đầy đủ,1,0
"không hiểu sao,mình bị mất facebook đã đành rồi còn instagram thì tự dưng bị mất theo luôn. tạo lại facebook mới thì không vào được instagram mới cứ bị báo lỗi liên tục, dùng sdt hay email tạo tài khoảng thì cũng không được cứ báo vi phạm điều khoảg gì đấy. mình đã làm và thử nhiều cách nhưng vẫn không được. dù... bài đánh giá đầy đủ",1,0
quần rất 👌👌,0,2
"ứng dụng tệ hại của xã hội này.  được m. đăng nhập fb, email, số điện thoại gì cũng không  được . còn báo lên số điện thoại này không phải số điện thoại liên kết với fb.  được m. facebook của tao dùng mười mấy năm nay. tao dùng có 1sđt. ứng dụng nào cũng vào  được . trừ cái thứ cặn bã xã hội này.  được m. xoá mẹ chúng mày đi",1,0
hàng  được  bọc kín giáo hàng nhanh .máy mới hàng chính hãng sẽ ủng hộ  cửa hàng  lần kế tiếp,0,3
"máy mới nguyên seal, màn hình đẹp, pin trâu, camera ổn, giao diện one ơi bắt mắt, hiệu năng khá...nói chung hài lòng",0,3
"đẹp, ủng hộ  cửa hàng ",0,2
chất vải tốt hợp túi tiền,0,2
ứng dụng này nên hoạt động triệt để mọi thứ sẽ làm dịch được ngăn chặn lại.,0,0
chưa biết là có tác dụng không nhưng cứ cho  5star   để khuyến khích thêm người tải ( mình vừa treo gps vừa blutOth vừa 4g thật sự rất tốn pin 😭 ),1,0
"mình dùng chai thứ 2 rồi, mặt sạch, ẩm, mịn sáng da. mình dùng kết hợp cả bộ: kem rửa mặt + tinh chất dưỡng trắng + sửa dưỡng trắng + kem dưỡng trắng màu xanh. lúc mới dùng thì da hơi châm chích ngứa và nỗi mụn. mình chịu khó sử dụng đến ngày thứ 10 thì hết ngứa và châm chích. đến nay mình dùng đã gần 2 tháng da thấy trắng mịn, sờ da mặt thấy rất mượt. sẽ luôn ủng hộ hada labo.",1,1
màu tối rất với da,1,1
tôi rất thích meSenger meSenger giúp tôi liên lạc với bạn bè tìm hiểu thêm nhiều bạn mới cả nhà tôi đều sử dụng meSenger để liên lạc với người thân tôi muốn đánh giá theo gia đình tôi có bao nhiêu người sử dụng chức năng này là 4 sao,0,0
nguoi ta dat hang ma giao hang không dung.lam an ki cuc,1,2
"tuyệt vời, đã nhận được một tháng và mọi thứ được",0,3
"ứng dụng dạy khá tốt ,nhưng học  được  1,2bài là bắt đóng tiền thì mới  được  học tiếp, mong không có tình trạng này , đã là ứng dụng mà bắt người dùng đóng tiền nếu học sinh thì sao đóng tiền  được  , người ta đang cần học trên aP vì người ta nghĩ không đóng phí,nếu có tiền thì ra ngoài hoc cho rồi vô aP học làm  gì ",1,0
thiếu ngôn ngữ tiếng việt,1,0
"trò chơi hay tôi rất thích. nhưng. việc load  quả người cáo còn nhiều hơn cả việc load game, khi vào chơi lag kinh khủng, giật cấp độ mười trở lên, đang đứng và giật thì mình thua lúc nào chả hay. mong hãy khắc phục sớm.",1,0
em cảm thấy rất thất vọng về trò chơi này. em chơi trò này hơn một năm rồi lên tới level 762 bằng tài khoản facebOk nhưng em mua điện thoại mới lúc tải lại đã liên kết facebook vậy mà bắt em chơi lại từ đầu đó là điều em không thể chấp nhận được,1,0
giao hàng nhanh được,0,1
không giống hình :((,1,2
mình muốn đổi lại giao sai sản phẩm cho mình.,1,2
không hiểu sao khi xem sản phẩm có để rõ ràng là trên 99k được giảm phí vận chuyển tối đa 40k vậy mà khi mà đặt hàng lại tính thêm phí vận chuyển là 15.500đ trong khi lúc xem hàng thì ngay chỗ vận chuyển lại để là miễn phí vận chuyển! như vậy là thế nào? cần một lời giải thích rõ ràng! thân! ❤,1,0
rất được hai lòng với sản phẩm,0,2
ứng dụng rất hay nhưng học được 3 bài đến bài thứ 4 thì bị khoá không biết làm sao mà học,1,0
"bao bì chán ,  được  cái chất son ok, son nhiều, quẹt một lần là lên màu rồi, vẫn đủ ẩm, có bóng, mình tuy da ngăm đánh lòng môi hay nhạt đều hợp, đánh lòng môi & nhạt thì màu rất tươi tắn, trên môi mình là 7 phần đỏ, 2 phần cam, một phần hồng đánh đi học đi chơi ok, fuL môi thì phải makeup mắt chứ không nhìn hơi lạc lõng, đỏ tươi đậm chói loá luôn, hợp đi tiệc. màu tôn da và không làm xỉn răng, chất son không dày cũg không nhẹ, bình thường, mùi nhẹ không hắc, có điều dễ lem và trôi nhanh nên cũng đôi chút thất vọng. đề nghị maybeL việt nam nên chú trọng cải tiến bao bì, sản phẩm dù sao cũng 170 mấy! nói chung  sản phẩm am ok, đáng thử",1,1
"giao nhanh, chất vãi tốt ,quần được 👌",0,2
mua một chai tặng một chai mà lại không tặng,1,1
hàng tạm,0,2
đầm đẹp,0,2
"nếu bạn nào lỡ tay chuyển tài khoản instagram cá nhân thành tài khoản doanh nghiệp thì đừng lo, để trở về tài khoản cá nhân các bạn chỉ cần bấm vô trang cá nhân, sau đó bấm vô 3 dấu gạch trên cùng bên phải, rồi bấm vô  tài khoản , sau khi đã bấm vô  tài khoản  thì các bạn kéo xuống cuối chọn dòng chữ mà... bài đánh giá đầy đủ",0,0
"- packaging: vỏ nhựa nắp trắng, mình thấy nắp hơi lỏng lẻo kiểu dễ bị bật mở ra ấy. - texture dạng kem đặc, tạo bọt mịn nên khi dùng cảm giác da nhẹ nhàng thoải mái, mịn (chỉ một chút thôi nhé chứ không phải mịn màng đâu  positive ) đồng thời không quá khô căng da. - theo công dụng hãng ghi có làm trắng thì hầu như không có. chỉ đơn giản là làm sạch da - mùi hương... khó ngửi. => dùng thử và không mua lại",1,1
" cửa hàng E chơi không đẹp nhe. tặng 100k xu mà không tặng đều. người được người không. làm vậy khách hàng mua thường xuyên rất thất vọng, sẽ sớm bỏ  cửa hàng  thôi. phải có chính sách ưu đãi cho khách hàng thân thiết chứ. nếu không thì áp dụng đồng đều mới công bằng. giới thiệu mỏi miệng mới được có 25k mà bây giờ lạ... bài đánh giá đầy đủ",1,0
"tuyệt. ứng dụng này có thể sử dụng chương trình beta được không vậy? tôi cảm thấy ứng dụng nhiều dung lượng quá, tôi cảm thấy khó chịu, đau mắt, admin có thể đề xuất yêu cầu thêm ứng dụng này bằng thêm chức năng tham gia chương trình beta để giảm bớt dung lượng.",1,0
"sản phẩm đang được sử dụng, hiện tại các chức năng đều ổn, hi vọng sẽ bền theo thời gian.",0,3
"dép mang rất thích , nhẹ mát nhìn sang . mình mua lúc nên giá rẻ  sản phẩm  lại đẹp tốt . cảm ơn  cửa hàng  👍👍👍",0,2
mình chưa sử dụng nhưng mình tin tưởng vào bộ sản phẩm nhãn_hiệu này. mong nhãn_hiệu sẽ giúp mình thoát khỏi những nốt mụn đáng rét.,0,1
aD trả lại tài khoản facebOk của tôi. tại sao khoá tài khoản facebOk của tôi. bắt tôi xác nhận danh tính tôi gửi hình xác nhận xong bảo đây không phải tôi rồi khoá tài khoản facebOk của tôi vậy. con mẹ tụi mày.  quả nó lý facebOk facebOk ngu quá thua zalo mày giải tán facebOk luôn đi. tôi lấy lạ... bài đánh giá đầy đủ,1,0
hang giao mau.ok,0,2
cập nhật song chưa vào  được  game chờ ngày 28 đánh giá tổng quát  5star  ,0,0
ngay từ vòng để xe đã thất vọng! bắt người ta nhập thông tin cho đã xong rồi lỗi đăng kí! thử đi thử lại bao nhiêu lần cũng không  được ! tiếp tục cũng không  được  xoá đi cũng không xong! muốn theo dõi thần tượng mà khó thế! không thích một chút nào! cho   1star   chẳng qua để nhận xét  được  thôi! chứ thật sự không hài lòng! mong aD đọc và sửa l... bài đánh giá đầy đủ,1,0
"tôi đã siêng năng và tốn nhiều tiền, các bạn cho tôi tỉ lệ rơi đồ tệ hại",1,0
"giao hàng nhanh, mẫu đúng hình, màu đẹp, chất  gì eans tốt, giá quá rẻ, sẽ tiếp tục ủng hộ",0,2
rất tốt giao hàng nhanh,0,1
hàng rất đẹp,0,2
"tôi dùng 2 tài khoản facebOk, cài meSenger. trong khi tài khoản cũ vẫn bình thường, tài khoản mới tôi vừa nhắn vài tin bỗng mất hết lịch sử tin nhắn, và người khác gửi tin nhắn có thông báo nhưng mở ra không thấy đâu cả. mỗi lần chuyển tài khoản đăng xuất mất 4-5 phút. đề nghị nC sớm sửa lỗi.",1,0
"aP rất thường bị lỗi, khiến cho việc học của mình bị gián đoạn nhiều lần, nên nhiều lúc mình thấy nản...hi vọng phiên bản được cập nhật sẽ khắc phục được điều này ạ! 4 sao này là mình dành cho sách^^",1,0
rửa xong thấy da mềm hơn mịn và không bị căng bóng,0,1
"hiệu năng của aP kém không thể chấp nhận được. tốc độ phản ứng của aP quá chậm, bấm vào một món hàng không thấy có phản ứng gì cả, tưởng click trượt, 3 giây sau mới chuyển màn hình. mình kiểm tra thử thì không phải do mạng hoặc do máy (thử cả wifi và 3g trên máy samsung a7 2016). các ứng dụng  cửa hàng in... bài đánh giá đầy đủ",1,0
